NameID;Name_ZhT;IDCH;OrgSup;Institution;Type_1;Type_2;Type_2_Orig;Institution_Lev_2;Institution_Lev_3;Prov_Inst;City_Inst;Position;Level_Code;Level_New;StartPosYear;StartPosMonth;StartJob;Zi;BirthProv;BirthLoc;Gender;Age;Birthyear;Generation;Status
N07121;李崇實;P25151;審計部;審計部;GOV;GOVC;GOV-C;;;江蘇;南京;常務次長;NL;National Leadership;1942;6;1942;伯純;陝西;藍田;M;48;1897;4;C
N03061;李文斌;P25152;經濟部;商業司;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1938;1;1938;春坪;江蘇;南京;M;41;1904;4;C
N00020;李文範;P25153;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1934;2;1934;君佩;廣東;南海;M;61;1884;2;C
N00020;李文範;P25154;國民政府;國民政府政務官懲戒委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1934;2;1934;君佩;廣東;南海;M;61;1884;2;C
N06431;李昀;P25155;最高法院;民事第四庭;GOV;GOVC;GOV-C;;;江蘇;南京;庭長;SCS;Senior Civil Service;1942;5;1942;君辨;廣西;蒼梧;M;59;1886;3;C
N00019;李烈鈞;P25157;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1932;1;1932;協和;江西;武甯;M;63;1882;2;C
N05145;李盛鳴;P25158;司法行政部;秘書處;GOV;GOVC;GOV-C;;;江蘇;南京;秘書;AOS;Administrative and Office Staff;1934;12;1934;子謙;湖北;蘄春;M;56;1889;3;C
N06592;李立俠;P25159;行政法院;行政法院第二庭;GOV;GOVC;GOV-C;;;江蘇;南京;評事;AOS;Administrative and Office Staff;1943;5;1943;;湖北;宜城;M;34;1911;5;C
N03140;李邦龢;P25160;經濟部;企業司;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1938;7;1938;;江蘇;吳江;M;45;1900;4;C
N05606;林嘯谷;P25162;振濟委員會;振濟委員會;GOV;GOVC;GOV-C;;;江蘇;南京;簡任待遇秘書;AOS;Administrative and Office Staff;1938;9;1938;;安徽;至德;M;34;1911;5;C
N01060;林定平;P25163;外交部;外交部亞東司;GOV;GOVC;GOV-C;;;江蘇;南京;簡任待遇科長;MM;Middle Management;1940;3;1940;宇安;湖南;石門;M;46;1899;4;C
N06418;林祖繩;P25165;最高法院;民事第一庭;GOV;GOVC;GOV-C;;;江蘇;南京;推事;SCS;Senior Civil Service;1932;5;1932;希周;福建;閩侯;M;57;1888;3;C
N04279;林祜光;P25166;農林部;技術處;GOV;GOVC;GOV-C;;;江蘇;南京;技正;PTS;Professional and Technical Staff;1940;8;1940;倜生;福建;閩侯;M;55;1890;3;C
N06413;梅光羲;P25168;司法院;法規研究委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1944;3;1944;擷芸;江西;南昌;M;66;1879;2;C
N01384;楊中一;P25169;財政部;國庫署;GOV;GOVC;GOV-C;;;江蘇;南京;稽核;AOS;Administrative and Office Staff;1943;2;1943;;安徽;舒城;M;32;1913;5;C
N06515;楊井畊;P25170;最高法院;書記廳;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1932;8;1932;伯穎;浙江;鎮海;M;47;1898;4;C
N00892;楊君勱;P25172;內政部;內政部民政司;GOV;GOVC;GOV-C;;;江蘇;南京;司長;MM;Middle Management;1942;6;1942;;山東;肥城;M;43;1902;4;C
N07236;楊宜湛;P25173;審計部;總務處;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1932;8;1932;慧湛;四川;渠縣;M;58;1887;3;C
N05729;楊志春;P25174;行政院水利委員會;行政院水利委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1943;3;1943;霽邨;浙江;奉化;M;55;1890;3;C
N07196;楊憲生;P25175;審計部;審計部第三廳;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1941;10;1941;章五;河南;偃師;M;38;1907;5;C
N00180;楊汝梅;P25176;國民政府;國民政府主計處;GOV;GOVC;GOV-C;;;江蘇;南京;局長;MM;Middle Management;1931;4;1931;予戒;湖北;隨縣;M;60;1885;2;C
N06585;楊玉清;P25178;行政法院;行政法院第一庭;GOV;GOVC;GOV-C;;;江蘇;南京;評事;AOS;Administrative and Office Staff;1943;5;1943;;湖北;孝感;M;38;1907;5;C
N06750;楊祖詒;P25179;考試院;法規委員會;GOV;GOVC;GOV-C;;;江蘇;南京;秘書;AOS;Administrative and Office Staff;1943;8;1943;;江西;寧岡;M;45;1900;4;C
N06405;楊纓甫;P25181;司法院;法規研究委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1941;3;1941;;湖南;瀏陽;M;48;1897;4;C
N01067;楊覺勇;P25182;外交部;外交部亞東司;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1943;2;1943;舉庸;河北;清苑;M;24;1921;6;C
N00897;楊際唐;P25183;內政部;內政部民政司;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1942;1;1942;;貴州;劍河;M;49;1896;3;C
N01059;楊雲竹;P25184;外交部;外交部亞東司;GOV;GOVC;GOV-C;;;江蘇;南京;司長;MM;Middle Management;1940;3;1940;;河北;蠡縣;M;44;1901;4;C
N00854;楊鴻春;P25185;內政部;內政部第四組;GOV;GOVC;GOV-C;;;江蘇;南京;秘書;AOS;Administrative and Office Staff;1942;12;1942;晴洲;雲南;大理;M;53;1892;3;C
N06782;歐陽瑞驊;P25186;銓敘部;總務司;GOV;GOVC;GOV-C;;;江蘇;南京;薦待科員;AOS;Administrative and Office Staff;1935;8;1935;季香;湖北;沔陽;M;60;1885;2;C
N05422;武和軒;P25187;蒙藏委員會;蒙藏委員會;GOV;GOVC;GOV-C;;;江蘇;南京;參事;EM;Executive Management;1934;4;1934;;山西;文水;M;43;1902;4;C
N01608;段幹華;P25188;財政部;直接稅署;GOV;GOVC;GOV-C;;;江蘇;南京;督察;AOS;Administrative and Office Staff;1942;5;1942;;安徽;合肥;M;44;1901;4;C
N01068;段為;P25189;外交部;外交部亞東司;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1944;3;1944;;遼寧;遼縣;M;24;1921;6;C
N07332;汪以文;P25190;審計部;駐中國交通農民銀行審計室;GOV;GOVC;GOV-C;;;江蘇;南京;稽查;AOS;Administrative and Office Staff;1943;1;1943;;湖南;益陽;M;47;1898;4;C
N07126;汪康培;P25191;審計部;審計部;GOV;GOVC;GOV-C;;;江蘇;南京;審計;AOS;Administrative and Office Staff;1942;1;1942;子和;安徽;婺源;M;51;1894;3;C
N03600;汪東;P25192;教育部;國立禮樂館;GOV;GOVC;GOV-C;;第一級附屬機關主官及幕僚長;江蘇;南京;館長;MM;Middle Management;1938;10;1938;旭初;江蘇;吳縣;M;55;1890;3;C
N03600;汪東;P25193;監察院;監察院;GOV;GOVC;GOV-C;;;江蘇;南京;監察委員;AOS;Administrative and Office Staff;1938;10;1938;旭初;江蘇;吳縣;M;55;1890;3;C
N01759;沈亞清;P25194;財政部;稅務署;GOV;GOVC;GOV-C;;;江蘇;南京;調查員;AOS;Administrative and Office Staff;1942;3;1942;仲實;安徽;六安;M;39;1906;4;C
N04437;沈伯倫;P25195;農林部;醫務所;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1942;6;1942;;江蘇;崑山;M;37;1908;5;C
N04129;沈祖衡;P25196;交通部;秘書室;GOV;GOVC;GOV-C;;;江蘇;南京;秘書;AOS;Administrative and Office Staff;1943;4;1943;權吾;浙江;海鹽;M;47;1898;4;C
N04129;沈祖衡;P25197;交通部;秘書室;GOV;GOVC;GOV-C;;;江蘇;南京;副組長;MM;Middle Management;1943;4;1943;權吾;浙江;海鹽;M;47;1898;4;C
N00157;沈維鏗;P25198;國民政府;國民政府參軍處;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1942;3;1942;;福建;閩侯;M;52;1893;3;C
N02595;沈開運;P25199;財政部;總務司;GOV;GOVC;GOV-C;;;江蘇;南京;股長;AOS;Administrative and Office Staff;1942;1;1942;;浙江;慈谿;M;38;1907;5;C
N06249;沈陳善;P25200;立法院;編譯處;GOV;GOVC;GOV-C;;;江蘇;南京;編修;AOS;Administrative and Office Staff;1942;9;1942;維伯;浙江;吳興;M;59;1886;3;C
N02827;沈鴻烈;P25201;財政部;公債司核銷債券處公債籌募委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1942;;1942;成章;湖北;天門;M;63;1882;2;C
N02827;沈鴻烈;P25202;行政院水利委員會;行政院水利委員會;GOV;GOVC;GOV-C;;;江蘇;南京;當然委員;MM;Middle Management;1941;9;1941;成章;湖北;天門;M;63;1882;2;C
N02827;沈鴻烈;P25203;農林部;農林部;GOV;GOVC;GOV-C;;;江蘇;南京;部長;NL;National Leadership;1941;9;1941;成章;湖北;天門;M;63;1882;2;C
N01980;淩惕淵;P25204;財政部;錢幣司;GOV;GOVC;GOV-C;;;江蘇;南京;幫辦;AOS;Administrative and Office Staff;1935;;1935;幼賡;四川;成都;M;48;1897;4;C
N02996;湯建中;P25205;經濟部;商業司;GOV;GOVC;GOV-C;;;江蘇;南京;專員;SCS;Senior Civil Service;1940;9;1940;;浙江;紹興;M;56;1889;3;C
N03152;湯鶴逸;P25207;經濟部;公礦調整處;GOV;GOVC;GOV-C;;第一級附屬機關主官及幕僚長;江蘇;南京;主任秘書;SCS;Senior Civil Service;1941;7;1941;;胡南;長沙;M;44;1901;4;C
N07065;漆運鈞;P25208;監察院;文書科;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1942;6;1942;鑄城;貴州;貴筑;M;66;1879;2;C
N06584;潘培敏;P25209;行政法院;行政法院第一庭;GOV;GOVC;GOV-C;;;江蘇;南京;評事;AOS;Administrative and Office Staff;1943;5;1943;薰南;湖南;醴陵;M;52;1893;3;C
N02948;熊傅飛;P25210;經濟部;經濟部;GOV;GOVC;GOV-C;;;江蘇;南京;技正;PTS;Professional and Technical Staff;1938;6;1938;嘯南;江蘇;江寧;M;57;1888;3;C
N00017;熊克武;P25211;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1941;10;1941;錦帆;四川;井研;M;59;1886;3;C
N04757;燕永治;P25212;社會部;勞動局;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1943;1;1943;文若;湖北;黃陂;M;36;1909;5;C
N05235;牟家夔;P25213;司法行政部;刑事司;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1932;12;1932;栗齋;山東;日照;M;61;1884;2;C
N00021;王伯羣;P25214;國民政府;國民政府國史館籌備委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1932;1;1932;;貴州;興義;M;58;1887;3;C
N00021;王伯羣;P25215;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1932;1;1932;;貴州;興義;M;58;1887;3;C
N05242;王元增;P25216;司法行政部;監獄司;GOV;GOVC;GOV-C;;;江蘇;南京;司長;MM;Middle Management;1932;1;1932;新之;江蘇;嘉定;M;65;1880;2;C
N04806;王克;P25217;社會部第一級附屬機關主官及幕僚表;重慶社會服務處;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1940;5;1940;紹箕;江蘇;宜興;M;36;1909;5;C
N06160;王培仁;P25218;立法院;立法院;GOV;GOVC;GOV-C;;;江蘇;南京;立法委員;SEM;Senior Executive Management;1942;3;1942;;安徽;六安;M;45;1900;4;C
N01292;王家楨;P25219;外交部;專員協辦處;GOV;GOVC;GOV-C;;;江蘇;南京;顧問;PTS;Professional and Technical Staff;1942;8;1942;樹人;吉林;雙城;M;47;1898;4;C
N06983;王平政;P25220;監察院;監察院;GOV;GOVC;GOV-C;;;江蘇;南京;監察委員;AOS;Administrative and Office Staff;1931;2;1931;德卿;山西;解縣;M;65;1880;2;C
N05169;王建今;P25221;司法行政部;參事處;GOV;GOVC;GOV-C;;;江蘇;南京;專員;SCS;Senior Civil Service;1937;2;1937;;江蘇;鹽城;M;39;1906;4;C
N06722;王惠中;P25222;考試院;法規委員會;GOV;GOVC;GOV-C;;;江蘇;南京;當然委員;MM;Middle Management;1942;3;1942;;貴州;沿河;M;42;1903;4;C
N06722;王惠中;P25223;銓敘部;秘書室;GOV;GOVC;GOV-C;;;江蘇;南京;參事;EM;Executive Management;1942;3;1942;;貴州;沿河;M;42;1903;4;C
N04812;王振九;P25224;社會部第一級附屬機關主官及幕僚表;蘭州社會服務處;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1943;5;1943;;安徽;;M;40;1905;4;C
N06581;王淮琛;P25225;行政法院;行政法院第一庭;GOV;GOVC;GOV-C;;;江蘇;南京;庭長;SCS;Senior Civil Service;1933;8;1933;厚齋;安徽;六安;M;62;1883;2;C
N00131;王烈;P25226;國民政府;國民政府參軍處;GOV;GOVC;GOV-C;;;江蘇;南京;參軍;SCS;Senior Civil Service;1943;12;1943;軼群;浙江;杭縣;M;54;1891;3;C
N00131;王烈;P25227;教育部;訓育委員會;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1943;12;1943;軼群;浙江;杭縣;M;54;1891;3;C
N06400;王用賓;P25229;中央公務員懲戒委員會;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員長;SCS;Senior Civil Service;1938;1;1938;太蕤;山西;猗氏;M;63;1882;2;C
N06400;王用賓;P25230;司法院;法規研究委員會;GOV;GOVC;GOV-C;;;江蘇;南京;副委員長;EM;Executive Management;1938;1;1938;太蕤;山西;猗氏;M;63;1882;2;C
N07117;王籍田;P25231;監察院第一級附屬機關主官及幕僚長;新疆監察區;GOV;GOVC;GOV-C;;;江蘇;南京;副監察使;AOS;Administrative and Office Staff;1943;4;1943;健齋;陝西;;M;49;1896;3;C
N06582;王芝庭;P25232;行政法院;行政法院第一庭;GOV;GOVC;GOV-C;;;江蘇;南京;評事;AOS;Administrative and Office Staff;1933;8;1933;;陝西;鄠縣;M;61;1884;2;C
N03694;王輔宜;P25233;交通部;交通部第四組;GOV;GOVC;GOV-C;;;江蘇;南京;參事;EM;Executive Management;1930;1;1930;;江西;東鄉;M;60;1885;2;C
N04552;王開元;P25234;社會部;總務司第一科;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1943;5;1943;逋仙;福建;閩侯;M;44;1901;4;C
N05796;王鶴亭;P25235;行政院水利委員會;工務處;GOV;GOVC;GOV-C;;;江蘇;南京;技正;PTS;Professional and Technical Staff;1942;12;1942;;江蘇;江陰;M;34;1911;5;C
N06364;王齡希;P25236;司法院;參事處;GOV;GOVC;GOV-C;;;江蘇;南京;參事;EM;Executive Management;1932;1;1932;;湖北;黃岡;M;54;1891;3;C
N06364;王齡希;P25237;司法院;編譯處;GOV;GOVC;GOV-C;;;江蘇;南京;編譯主任;PTS;Professional and Technical Staff;1932;1;1932;;湖北;黃岡;M;54;1891;3;C
N06606;畢鼎琛;P25238;中央公務員懲戒委員會;中央公務員懲戒委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1932;6;1932;體珍;湖北;浠水;M;66;1879;2;C
N07009;白鵬飛;P25239;監察院;監察院;GOV;GOVC;GOV-C;;;江蘇;南京;監察委員;AOS;Administrative and Office Staff;1940;6;1940;經天;廣西;桂林;M;53;1892;3;C
N01189;矯漢治;P25240;外交部;情報司資料組;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1942;6;1942;;山東;牟平;M;34;1911;5;C
N04343;石樺;P25241;農林部;農村經濟司;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1943;3;1943;堅伯;江蘇;上海;M;35;1910;5;C
N00238;祝撰望;P25242;國民政府;國民政府主計處;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1934;4;1934;笏山;河南;固始;M;66;1879;2;C
N00921;萬耀南;P25243;內政部;內政部警政司;GOV;GOVC;GOV-C;;;江蘇;南京;編審;AOS;Administrative and Office Staff;1942;7;1942;竹如;江西;新建;M;37;1908;5;C
N05140;程懋型;P25244;糧食部第一級附屬機關主官及幕僚長;四川民食第二供應處;GOV;GOVC;GOV-C;;;江蘇;南京;處長;MM;Middle Management;1943;11;1943;儀仲;江西;新建;M;48;1897;4;C
N07039;程祖劭;P25245;監察院;監察院;GOV;GOVC;GOV-C;;;江蘇;南京;秘書;AOS;Administrative and Office Staff;1933;7;1933;堅白;江蘇;武進;M;45;1900;4;C
N06409;管曙東;P25246;司法院;法規研究委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1942;10;1942;;安徽;壽縣;M;60;1885;2;C
N04882;簡泰梁;P25247;糧食部;秘書處;GOV;GOVC;GOV-C;;;江蘇;南京;專門委員;AOS;Administrative and Office Staff;1942;7;1942;;四川;富順;M;36;1909;5;C
N02098;羅述禕;P25248;財政部;鹽政司;GOV;GOVC;GOV-C;;;江蘇;南京;司長;MM;Middle Management;1943;11;1928;厚甫;廣東;;M;58;1887;3;C
N06096;羅鼎;P25249;立法院;立法院;GOV;GOVC;GOV-C;;;江蘇;南京;立法委員;SEM;Senior Executive Management;1928;12;1928;重民;湖南;攸縣;M;57;1888;3;C
N03718;胡升鴻;P25251;交通部;交通部第四組;GOV;GOVC;GOV-C;;;江蘇;南京;技正;PTS;Professional and Technical Staff;1942;9;1942;漸逵;浙江;建德;M;63;1882;2;C
N07128;胡希瑗;P25252;審計部;審計部;GOV;GOVC;GOV-C;;;江蘇;南京;審計;AOS;Administrative and Office Staff;1942;1;1942;遽然;陝西;寧強;M;54;1891;3;C
N00025;胡毅生;P25253;國民政府;國民政府國史館籌備委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1939;9;1939;隋齋;廣東;番禺;M;62;1883;2;C
N00025;胡毅生;P25254;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1940;2;1940;隋齋;廣東;番禺;M;62;1883;2;C
N05602;胡邁;P25255;振濟委員會;振濟委員會;GOV;GOVC;GOV-C;;;江蘇;南京;首席參事;MM;Middle Management;1941;1;1941;仲紓;江蘇;丹陽;M;38;1907;5;C
N06403;范叔衡;P25256;司法院;法規研究委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1939;2;1939;鴻鈞;湖北;武昌;M;55;1890;3;C
N06648;范揚;P25257;考試院;法規委員會;GOV;GOVC;GOV-C;;;江蘇;南京;當然委員;MM;Middle Management;1942;5;1942;青江;浙江;金華;M;44;1901;4;C
N06648;范揚;P25258;考試院;考試院;GOV;GOVC;GOV-C;;;江蘇;南京;參事;EM;Executive Management;1942;3;1942;青江;浙江;金華;M;44;1901;4;C
N06328;茅祖權;P25259;司法院;司法院;GOV;GOVC;GOV-C;;;江蘇;南京;秘書長;SCS;Senior Civil Service;1943;4;1943;詠薰;江蘇;海門;M;61;1884;2;C
N01078;葉啟仁;P25260;外交部;外交部亞東司;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1941;9;1941;;廣東;梅縣;M;38;1907;5;C
N00176;葛鵬;P25261;國民政府;國民政府參軍處;GOV;GOVC;GOV-C;;;江蘇;南京;會計主任;PTS;Professional and Technical Staff;1939;7;1939;星五;江蘇;嘉定;M;61;1884;2;C
N01045;董季安;P25262;外交部;外交部駐川康特派員公署;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1938;1;1938;;四川;重慶;M;46;1899;4;C
N03085;董贊堯;P25263;經濟部;企業司;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1938;1;1938;;江蘇;高郵;M;42;1903;4;C
N06098;蔡瑄;P25265;立法院;立法院;GOV;GOVC;GOV-C;;;江蘇;南京;立法委員;SEM;Senior Executive Management;1928;12;1928;心權;福建;莆田;M;65;1880;2;C
N06995;蔡自聲;P25266;監察院;監察院;GOV;GOVC;GOV-C;;;江蘇;南京;監察委員;AOS;Administrative and Office Staff;1937;2;1937;;山東;高密;M;56;1889;3;C
N00001;蔣中正;P25267;內政部;中央警官學校;GOV;GOVC;GOV-C;;;江蘇;南京;校長;EM;Executive Management;1939;12;1939;介石;浙江;奉化;M;58;1887;3;C
N00001;蔣中正;P25268;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;主席;EM;Executive Management;1939;12;1939;介石;浙江;奉化;M;58;1887;3;C
N00001;蔣中正;P25269;行政院水利委員會;導淮委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員長;SCS;Senior Civil Service;1939;12;1939;介石;浙江;奉化;M;58;1887;3;C
N00001;蔣中正;P25270;行政院;行政院;GOV;GOVC;GOV-C;;;江蘇;南京;院長;SEM;Senior Executive Management;1939;12;1939;介石;浙江;奉化;M;58;1887;3;C
N02276;蕭兆綱;P25271;財政部;總務司;GOV;GOVC;GOV-C;;;江蘇;南京;科長;MM;Middle Management;1933;7;1933;;廣東;;M;42;1903;4;C
N07167;薛壤三;P25272;審計部;審計部第二廳;GOV;GOVC;GOV-C;;;江蘇;南京;科員;AOS;Administrative and Office Staff;1941;5;1941;;廣東;新會;M;31;1914;5;C
N01982;薛溱舲;P25273;財政部;錢幣司;GOV;GOVC;GOV-C;;;江蘇;南京;專員;SCS;Senior Civil Service;1942;7;1942;;江蘇;無錫;M;45;1900;4;C
N02140;薛登道;P25274;財政部;鹽政司;GOV;GOVC;GOV-C;;;江蘇;南京;技正;PTS;Professional and Technical Staff;1933;12;1933;達五;山西;稷山;M;62;1883;2;C
N06727;薩孟武;P25275;考試院;法規委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1942;4;1942;;福建;福州;M;48;1897;4;C
N04426;藍夢九;P25276;農林部;考核委員會考核組;GOV;GOVC;GOV-C;;;江蘇;南京;專門委員;AOS;Administrative and Office Staff;1943;12;1943;孟久;四川;蓬安;M;43;1902;4;C
N00544;蘇步青;P25277;國立中央研究;數學研究所籌備處;GOV;GOVC;GOV-C;;;江蘇;南京;研究員;SCS;Senior Civil Service;1942;3;1942;;浙江;平陽;M;43;1902;4;C
N03064;蘇鳳翔;P25278;經濟部;商業司;GOV;GOVC;GOV-C;;;江蘇;南京;專員;SCS;Senior Civil Service;1944;1;1944;翼文;湖北;武昌;M;49;1896;3;C
N00006;覃振;P25279;司法院;司法院;GOV;GOVC;GOV-C;;;江蘇;南京;副院長;EM;Executive Management;1932;12;1932;理鳴;湖南;桃園;M;57;1888;3;C
N00006;覃振;P25280;國民政府委員會;國民政府委員會;GOV;GOVC;GOV-C;;;江蘇;南京;委員;MM;Middle Management;1932;12;1932;理鳴;湖南;桃園;M;57;1888;3;C
N07156;計萬全;P25281;審計部;審計部第二廳;GOV;GOVC;GOV-C;;;江蘇;南京;主任;MM;Middle Management;1941;1;1941;芷漁;湖北;房縣;M;61;1884;2;C
N06901;許壽裳;P25282;考選委員會;考選委員會;GOV;GOVC;GOV-C;;;江蘇;南京;專任專門委員;AOS;Administrative and Office Staff;1941;8;1941;季茀;浙江;紹興;M;61;1884;2;C
N03668;許溯伊;P25283;交通部;交通部第一組;GOV;GOVC;GOV-C;;;江蘇;南京;研究員;SCS;Senior Civil Service;1941;3;1941;涼園;江蘇;無錫;M;64;1881;2;C
N06434;諸葛魯;P25284;最高法院;民事第四庭;GOV;GOVC;GOV-C;;;江蘇;南京;推事;SCS;Senior Civil Service;1942;1;1942;若愚;浙江;蘭溪;M;54;1891;3;C
N06254;譚平;P25285;立法院;編譯處;GOV;GOVC;GOV-C;;;江蘇;南京;專員;SCS;Senior Civil Service;1944;2;1944;昭衡;廣東;中山;M;49;1896;3;C
N04124;譚振民;P25286;交通部;秘書室;GOV;GOVC;GOV-C;;;江蘇;南京;副主任;MM;Middle Management;1942;8;1942;震明;浙江;黃岩;M;47;1898;4;C
N06710;譚翼珪;P25287;考試院;法規委員會;GOV;GOVC;GOV-C;;;江蘇;南京;當然委員;MM;Middle Management;1939;5;1939;靜淵;江蘇;松江;M;59;1886;3;C
